id,condition_mem,mem_correct,source_correct,audio_mem,z_sdo,z_valence,z_interest,stable_c,SDO,valence,interest,stable_raw
985091,baseline,1,0,2_07_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,baseline,1,0,2_29_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,outgroup,1,0,2_22_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,baseline,1,0,2_06_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,ingroup,1,0,2_39_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,baseline,0,1,1_02_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,outgroup,1,0,1_10_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,outgroup,0,0,2_21_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,ingroup,1,0,1_31_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,ingroup,1,0,2_31_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,outgroup,1,0,1_14_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,baseline,1,0,2_02_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,ingroup,0,0,1_40_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,ingroup,1,0,2_34_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,outgroup,1,0,1_16_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,ingroup,1,0,1_37_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,ingroup,1,0,1_32_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,outgroup,1,0,2_12_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,ingroup,1,0,2_36_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,outgroup,1,0,1_12_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,outgroup,1,0,1_21_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,ingroup,1,0,2_37_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,ingroup,1,0,1_33_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
985091,outgroup,1,0,2_10_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
